,Unnamed: 0,producto,precio,cantidad,medida,cantidad_,categoria,supermercado
1148,1831,Agua mineral Font Vella 2.5 l.,0.99,2.475,L,2.475,agua mineral,carrefour
1149,1832,Vino blanco verdejo Dama del Lago D.O. Rueda 75 cl.,2.8,1.0,ud,1.0,vino D.O. Rueda,carrefour
1150,1833,Ginebra Larios 1 l.,10.0,1.0,L,1.0,ginebra,carrefour
1151,1834,Nestea te verde con maracuya bajo en calorias botella 1.5 l.,1.23,1.5,L,1.5,nestea,carrefour
1152,1835,Vino D.O Rioja tinto crianza Vina Espolon 75 cl.,4.2,1.0,ud,1.0,vino tinto,carrefour
1153,1836,Ginebra Puerto de Indias premium strawberry 70 cl.,14.49,0.7,L,0.7,ginebra,carrefour
1154,1837,Vino D.O. Ribera del Duero tinto roble Vina Espolon 75 cl.,4.3,1.0,ud,1.0,vino tinto,carrefour
1155,1838,Agua mineral con gas Carrefour 50 cl.,0.21,0.5,L,0.5,agua mineral,carrefour
1156,1839,Trina de naranja sin gas lata 33 cl.,0.55,0.329,L,0.329,naranjas,carrefour
1157,1840,Agua mineral Solan de Cabras natural 1.5 l.,0.72,1.5,L,1.5,agua mineral,carrefour
1158,1842,Refresco de limon Carrefour con gas botella 2 l.,0.63,2.032,L,2.032,refresco limon,carrefour
1159,1843,Cerveza Desperados sabor tequila botella 33 cl.,1.4,0.33,L,0.33,cerveza,carrefour
1160,1844,Zumo Florida Sunny Delight 1.25 l.,1.65,1.25,L,1.25,zumo,carrefour
1161,1845,Ron Barcelo anejo 70 cl.,13.7,0.7,L,0.7,ron,carrefour
1162,1846,Agua mineral Lanjaron natural tapon deportivo 33 cl.,0.5,0.329,L,0.329,agua mineral,carrefour
1163,1847,Refresco de cola Carrefour classic lata 25 cl.,0.26,0.25,L,0.25,cocacola,carrefour
1164,1848,Zumo tropical Original Bifrutas brik 1 l.,1.84,1.0,L,1.0,zumo,carrefour
1165,1849,Vino tinto crianza Senorio de los LlanosD.O. Valdepenas 75 cl.,1.88,1.0,ud,1.0,vino tinto,carrefour
1166,1850,Cerveza Cruzcampo Pilsen pack de 12 latas de 33 cl.,7.09,3.961,L,3.961,cerveza,carrefour
1167,1851,Tonica Pink Schweppes lata de 33 cl.,0.79,0.331,L,0.331,tonica,carrefour
1168,1852,Martini Rojo Vermouth,11.75,1.501,L,1.501,vermouth,carrefour
1169,1854,Bebida Isotonica Carrefour sin gas sabor naranja botella 1.5 l.,0.82,1.491,L,1.491,bebida isotonica,carrefour
1170,1857,Schweppes de limon lata 33 cl.,0.79,0.331,L,0.331,refresco limon,carrefour
1171,1859,Refresco de lima-limon Carrefour con gas botella 2 l.,0.63,2.032,L,2.032,refresco limon,carrefour
1172,1860,Cerveza Alhambra reserva esencia citra ipa botella 33 cl.,1.45,0.33,L,0.33,cerveza,carrefour
1173,1861,Cerveza 0.0% alcohol Carrefour lata 33 cl.,0.29,0.33,L,0.33,cerveza,carrefour
1174,1862,Bebida de naranja y mango Carrefoursin azucar anadidoes brik 1 l.,0.8,1.0,L,1.0,azucar,carrefour
1175,1863,Zumo de frutas y leche Carrefour sabor mediterraneo brik 1 l.,0.7,1.0,L,1.0,zumo,carrefour
1176,1864,Zumo de naranja sin azucar anadido Juver-Disfruta brik 2 l.,2.69,2.007,L,2.007,zumo,carrefour
1177,1865,Refresco de naranja Carrefour con gas lata 33 cl.,0.27,0.329,L,0.329,refresco naranja,carrefour
1178,1866,Whisky Ballantine's escoces 70 cl.,10.5,0.7,L,0.7,whisky,carrefour
1179,1867,Agua mineral Carrefour con zumo de limon zero sin azucares anadidos 1.5 l.,0.94,1.492,L,1.492,agua mineral,carrefour
1180,1869,Zumo de melocoton y uva ecologico Carrefour Bio exprimido pack de 3 briks de 20 cl.,1.69,0.599,L,0.599,zumo,carrefour
1181,1870,Agua mineral Carrefour Kids tapon deportivo 33 cl.,0.32,0.33,L,0.33,agua mineral,carrefour
1182,1871,Cerveza Amstel Oro 0.0 tostada lata 33 cl.,0.69,0.33,L,0.33,cerveza,carrefour
1183,1873,Cerveza tostada San Miguel Selecta botella 33 cl.,0.99,0.33,L,0.33,cerveza,carrefour
1184,1876,Cerveza Cruzcampo Shandy con limon pack de 6 botellas de 25 cl.,2.75,1.503,L,1.503,cerveza,carrefour
1185,1877,Cerveza Free Damm Lager 0.0 sin alcohol lata 33 cl.,0.58,0.33,L,0.33,cerveza,carrefour
1186,1878,Ginebra Beefeater 1.5 l.,26.6,1.5,L,1.5,ginebra,carrefour
1187,1879,Cerveza El Aguila pack de 10 latas de 33 cl.,6.8,3.301,L,3.301,cerveza,carrefour
1188,1882,Tonica Schweppes original botella 25 cl.,0.75,0.25,L,0.25,tonica,carrefour
1189,1883,Ginebra Larios 12 premium 70 cl.,13.25,0.7,L,0.7,ginebra,carrefour
1190,1884,Red bull bebida energetica pack de 4 latas de 25 cl.,4.2,1.0,L,1.0,bebida energetica,carrefour
1191,1885,Cerveza San Miguel especial Lager lata 50 cl.,0.78,0.5,L,0.5,cerveza,carrefour
1192,1886,Cerveza Gama 1906 pack de 8 botellas de 33 cl.,9.19,2.641,L,2.641,cerveza,carrefour
1193,1887,Zumo de melocoton. manzana y uva Don Simon pack de 6 briks de 20 cl.,1.59,1.195,L,1.195,zumo,carrefour
1194,1888,Cerveza Carrefour Lager botella 1 l.,0.68,1.0,L,1.0,cerveza,carrefour
1195,1889,Cerveza San Miguel 0.0 radler con zumo limon natural lata 33 cl.,0.62,0.33,L,0.33,cerveza,carrefour
1196,1891,Refresco de lima-limon Sprite con gas zero botella 2 l.,1.34,2.0,L,2.0,refresco limon,carrefour
1197,1892,Cerveza Carrefour Holandesa lata 50 cl.,0.35,0.5,L,0.5,cerveza,carrefour
1198,1893,Zumo de mandarinaSimon Life botella 1.5 l.,1.35,1.5,L,1.5,zumo,carrefour
1199,1895,Cerveza Carrefour Radler con limon pack de 12 latas de 33 cl.,4.2,3.962,L,3.962,cerveza,carrefour
1200,1896,Pepsi Max zero azucar sabor lima lata 33 cl.,0.66,0.33,L,0.33,azucar,carrefour
1201,1897,Zumo de melocoton y uva 100% Fruta Granini botella 1 l.ÃÂ ,2.55,1.0,L,1.0,zumo,carrefour
1202,1899,Ginebra Beefeater 70 cl.,12.0,0.7,L,0.7,ginebra,carrefour
1203,1900,Cerveza Leffe botella 33 cl.,1.55,0.33,L,0.33,cerveza,carrefour
1204,1902,Refresco de limon Carrefour con gas zero botella 2 l.,0.63,2.032,L,2.032,refresco limon,carrefour
1205,1905,Agua mineral Aquarel tapon deportivo 75 cl.,0.62,0.747,L,0.747,agua mineral,carrefour
1206,1906,Bebida energetica Energy Carrefour 50 cl.,0.57,0.5,L,0.5,bebida energetica,carrefour
1207,1907,Zumo de clementinas Carrefour exprimido brik de 1 l.,1.18,1.0,L,1.0,zumo,carrefour
1208,1908,Cerveza Amstel Radler con limon pack de 6 botellas de 25 cl.,3.45,1.5,L,1.5,cerveza,carrefour
1209,1910,Vino frizzzante lambrusco rosado Amabile Bautista Marti 75 cl.,1.8,1.0,ud,1.0,vino rosado,carrefour
1210,1911,Anis del Mono edicion especial 1 l.,9.76,1.0,L,1.0,anis,carrefour
1211,1912,Agua mineral con gas Fonter 1 l.,0.92,1.0,L,1.0,agua mineral,carrefour
1212,1913,Agua mineral Carrefour con zumo de frutas del bosque zero sin azucares anadidos 1.5 l.,0.94,1.492,L,1.492,agua mineral,carrefour
1213,1914,Vino D.O. Valdepenas tinto reserva Vina Albali 75 cl.,3.15,1.0,ud,1.0,vino tinto,carrefour
1214,1915,Zumo de pina sin azucar anadido Juver-Disfruta brik 2 l.,2.75,2.007,L,2.007,zumo,carrefour
1215,1916,Cerveza Franziskaner Dunkel botella 50 cl.,1.35,0.5,L,0.5,cerveza,carrefour
1216,1917,Tonica Carrefour botella 1.5 l.,0.57,1.5,L,1.5,tonica,carrefour
1217,1918,Ginebra Larios 1.5 l.,14.5,1.499,L,1.499,ginebra,carrefour
1218,1919,Pepsi Max zero azucar zero cafeina pack 9 latas 33 cl.,5.59,2.973,L,2.973,azucar,carrefour
1219,1920,Cerveza 1906 Reserva Especial pack 6 botellas 33 cl.,6.09,1.977,L,1.977,cerveza,carrefour
1220,1921,Cerveza Amstel 100% malta pack de 28 latas de 33 cl.,15.8,9.24,L,9.24,cerveza,carrefour
1221,1923,Cerveza Heineken Lager 0.0 alcohol pack 12 latas 33 cl.,8.2,3.961,L,3.961,cerveza,carrefour
1222,1924,Whisky Johnnie Walker escoces 1 l.,16.26,1.0,L,1.0,whisky,carrefour
1223,1925,Cerveza Damm Lemon con limon lata 33 cl.,0.65,0.33,L,0.33,cerveza,carrefour
1224,1928,Zumo de uva roja ecologico Carrefour Bio brik 1 l.,1.99,1.0,L,1.0,zumo,carrefour
1225,1929,Cerveza Carrefour extra malta lata de 33 cl.,0.4,0.331,L,0.331,cerveza,carrefour
1226,1930,Agua mineral Solan de Cabras natural 33 cl.,0.54,0.329,L,0.329,agua mineral,carrefour
1227,1931,Coca Cola light mini pack 6 latas 20 cl.,3.3,0.12,L,0.12,cocacola,carrefour
1228,1932,Zumo de frutas y leche Carrefour sabor tropical pack de 3 briks de 33 cl.,0.82,0.988,L,0.988,zumo,carrefour
1229,1933,Tonica Schweppes pink botella 1 l.,1.8,1.0,L,1.0,tonica,carrefour
1230,1934,Cerveza Mahou 5 Estrellas especial pack de 6 botellas de 25 cl.,3.05,1.502,L,1.502,cerveza,carrefour
1231,1935,Nectar de guayaba Carrefour brik 1 l.,0.99,1.0,L,1.0,zumo,carrefour
1232,1936,Whisky Dyc 8 anos 70 cl.,10.95,0.7,L,0.7,whisky,carrefour
1233,1938,Cerveza Carrefour Lager pack de 24 botellas de 25 cl.,5.03,5.988,L,5.988,cerveza,carrefour
1234,1939,Whisky Dyc 1.5 l.,16.0,1.5,L,1.5,whisky,carrefour
1235,1940,Zumo de fruta y leche Carrefour Mediterraneo pack de 3 briks de 33 cl.,0.8,0.988,L,0.988,zumo,carrefour
1236,1941,Cerveza Amstel Oro tostada pack de 10 latas de 33 cl.,6.79,3.296,L,3.296,cerveza,carrefour
1237,1943,Tinto de verano con limon botella La Casera 1.5 l.,1.99,1.496,L,1.496,tinto de verano,carrefour
1238,1944,Cerveza Ambar 0.0 sin alcohol sin gluten botella 33 cl.,0.99,0.33,L,0.33,cerveza,carrefour
1239,1945,Refresco de naranja Carrefour con gas light botella 2 l.,0.64,2.0,L,2.0,refresco naranja,carrefour
1240,1946,Agua mineral Lanjaron tapon deportivo 75 cl.,0.74,0.747,L,0.747,agua mineral,carrefour
1241,1947,Zumo de pina.manzana y uva Don Simon brik 1 l. ,1.16,1.0,L,1.0,zumo,carrefour
1242,1948,Tonica pink zero Schweppes lata 33 cl.,0.83,0.329,L,0.329,tonica,carrefour
1243,1949,Vino tinto joven Tres Reinos D.O.Ca. Rioja 75 cl.,1.97,1.0,ud,1.0,vino tinto,carrefour
1244,1950,Red Bull bebida energetica sin azucar pack 4 latas 25 cl.,4.95,1.0,L,1.0,bebida energetica,carrefour
1245,1953,Zumo Mediterraneo Original Bifrutas pack de 6 briks de 20 cl.,1.99,1.199,L,1.199,zumo,carrefour
1246,1954,Zumo de naranja Carrefour botella 1 l.,2.79,1.0,L,1.0,zumo,carrefour
1247,1955,Cerveza Guinness Draught irlandesa negra lata 44 cl.,2.25,0.44,L,0.44,cerveza,carrefour
1248,1957,Coca Cola pack 4 botellas 50 cl.,3.96,2.0,L,2.0,cocacola,carrefour
1249,1959,Agua mineral y zumo de manzana zero carrefour 1.5 l.,0.94,1.492,L,1.492,agua mineral,carrefour
1250,1960,Vino blanco verdejo Apoteosis D.O. Rueda 75 cl.,1.95,1.0,ud,1.0,vino D.O. Rueda,carrefour
1251,1961,Whisky J&B escoces 1 l.,14.39,1.0,L,1.0,whisky,carrefour
1252,1962,Nectar de melocoton Granini botella 1.5 l.,3.26,1.502,L,1.502,zumo,carrefour
1253,1965,Agua mineral con gas Font Vella1 l.,0.85,1.0,L,1.0,agua mineral,carrefour
1254,1967,Font Vella La Limonada con zumo de limon sin gas zero botella 1.25 l.,1.39,1.252,L,1.252,zumo,carrefour
1255,1968,Agua mineral Carrefour con zumo de naranja zero azucares anadidos 1.5 l.,0.94,1.492,L,1.492,agua mineral,carrefour
1256,1969,Vino D.O. Rioja tinto crianza 3 Reinos 75 cl.,2.9,1.0,ud,1.0,vino tinto,carrefour
1257,1971,Cava Jaume Serra brut nature reserva 75 cl.,3.35,1.0,ud,1.0,cava,carrefour
1258,1972,Bombay Sapphire Ginebra,19.95,0.7,L,0.7,ginebra,carrefour
1259,1974,Tinto de verano con limon Don Simon botella 1.5 l.,1.15,1.494,L,1.494,tinto de verano,carrefour
1260,1975,Vino tinto de mesa Don Simon brik 1 l.,1.35,1.0,L,1.0,vino tinto,carrefour
1261,1976,Sidra ecologica Maeloc achampanada extra botella 75 cl.,1.99,0.751,L,0.751,sidra,carrefour
1262,1977,Cerveza Desperados sabor mojito botella 33 cl.,1.4,0.33,L,0.33,cerveza,carrefour
1263,1978,Cerveza negra Carrefour lata 33 cl.,0.44,0.331,L,0.331,cerveza,carrefour
1264,1979,Bebida de maracuya. manzana y mango Carrefour sin azucar anadido brik 1 l.,1.06,1.0,L,1.0,manzanas,carrefour
1265,1980,Monster Mango Loco bebida energetica 50 cl.,1.08,0.5,L,0.5,bebida energetica,carrefour
1266,1981,Coca Cola sin cafeina botella 2 l.,1.8,2.0,L,2.0,cocacola,carrefour
1267,1982,Whisky J&B escoces 70 cl.,10.5,0.7,L,0.7,whisky,carrefour
1268,1984,Cava Freixenet semiseco pack de 3 botellas de 20 cl.,5.15,1.0,ud,1.0,cava,carrefour
1269,1987,Cerveza tostada Amstel 0.0 Radler con limon lata 33 cl.,0.65,0.33,L,0.33,cerveza,carrefour
1270,1988,Refresco de limon Carrefour con gas lata 33 cl.,0.27,0.329,L,0.329,refresco limon,carrefour
1271,1989,Zumo de arandano Carrefour brik 1 l.,1.59,1.0,L,1.0,zumo,carrefour
1272,1990,Anis Marie Brizard 1 l.,8.25,1.0,L,1.0,anis,carrefour
1273,1992,Cerveza Estrella Galicia pack de 6 botellas de 33 cl.,5.99,1.977,L,1.977,cerveza,carrefour
1274,1993,Agua mineral con gas Vichy Catalan natural 33 cl.,0.99,0.33,L,0.33,agua mineral,carrefour
1275,1994,Zumo Sunny Delight Florida pack de 4 botellas de 20 cl.,1.5,0.802,L,0.802,zumo,carrefour
1276,1995,Cerveza Cruzcampo Shandy con limon lata 33 cl.,0.69,0.33,L,0.33,cerveza,carrefour
1277,1997,Cerveza Carrefour Lager sin alcohol pack de 6 botellas de 25 cl.,1.6,1.495,L,1.495,cerveza,carrefour
1278,1999,Schweppes Citrus Zero de mandarina. lima. naranja y pomelo lata 33 cl.,0.85,0.329,L,0.329,refresco naranja,carrefour
1279,2000,Cerveza San Miguel especial Lager pack de 12 botellas de 25 cl.,4.95,3.0,L,3.0,cerveza,carrefour
1280,2001,Zumo de fruta y leche Don Simon Caribe pack de 6 briks de 20 cl.,1.06,1.205,L,1.205,zumo,carrefour
1281,2002,Refresco de limon Carrefour sin gas botella 1.5 l.,0.79,1.491,L,1.491,refresco limon,carrefour
1282,2003,Nordes Ginebra,22.9,0.7,L,0.7,ginebra,carrefour
1283,2004,Cava Puigesser semiseco 75 cl.,1.9,1.0,ud,1.0,cava,carrefour
1284,2005,Font Vella La Limonada con zumo de limon sin gas botella 1.25 l.,1.39,1.252,L,1.252,zumo,carrefour
1285,2006,Cider Ladron de manzanas lata 33 cl.,1.35,0.33,L,0.33,manzanas,carrefour
1286,2007,Cerveza Ambar Lager especial sin gluten lata 33 cl.,0.67,0.33,L,0.33,cerveza,carrefour
1287,2008,Tonica Royal Bliss berry sensation botella 20 cl.,1.06,0.2,L,0.2,tonica,carrefour
1288,2009,Ron Barcelo anejo 1 l.,18.63,1.0,L,1.0,ron,carrefour
1289,2010,Nectar de melocoton y uva Carrefour brik 1 l.,0.7,1.0,L,1.0,zumo,carrefour
1290,2011,Cerveza Leffe Brune belga negra botella 33 cl.,1.55,0.33,L,0.33,cerveza,carrefour
1291,2012,Tonica Schweppes Pink lata 25 cl.,0.73,0.25,L,0.25,tonica,carrefour
1292,2013,Zumo tropical Carrefour pack de 6 briks de 20 cl.,1.3,1.204,L,1.204,zumo,carrefour
1293,2014,Vino sweet semi dulce blanco Alma de Valdeguerra 75 cl.,3.65,1.0,ud,1.0,vino dulce,carrefour
1294,2015,Zumo de uva roja. granada y grosella Carrefour Seleccion exprimido botella75 cl.,1.55,0.749,L,0.749,zumo,carrefour
1295,2016,Zumo de tomate Granini botella 1 l.,2.39,1.0,L,1.0,zumo,carrefour
1296,2017,Agua mineral con gas San Pellegrino natural 50 cl.,0.93,0.5,L,0.5,agua mineral,carrefour
1297,2020,Gaseosa La Casera cero calorias lata 33 cl.,0.48,0.331,L,0.331,gaseosa,carrefour
1298,2021,Refresco de naranja sin gas botella 1.5 l.,0.77,1.51,L,1.51,refresco naranja,carrefour
1299,2022,Cerveza artesana BrewDog Punk IPA botella 33 cl.,1.88,0.33,L,0.33,cerveza,carrefour
1300,2023,Kas de naranja pack de 2 botellas de 2 l.,2.99,3.987,L,3.987,naranjas,carrefour
1301,2024,Cerveza Guinness Original irlandesa negra botella 33 cl.,1.99,0.33,L,0.33,cerveza,carrefour
1302,2025,Zumo de manzana sin azucar anadido Juver Disfruta brik 2 l.,2.55,2.008,L,2.008,zumo,carrefour
1303,2026,Nectar de naranja Granini botella 1.5 l.,3.32,1.502,L,1.502,zumo,carrefour
1304,2029,Agua mineral Font Vella Sensacion con zumo de limon 1.25 l.,1.37,1.245,L,1.245,agua mineral,carrefour
1305,2030,Whisky Jack Daniel's Tennessee 70 cl.,20.2,0.7,L,0.7,whisky,carrefour
1306,2031,Nectar de pera Carrefour brik 1 l.,0.83,1.0,L,1.0,zumo,carrefour
1307,2032,Agua mineral Aquarel 50 cl.,0.52,0.5,L,0.5,agua mineral,carrefour
1308,2033,Mosto Carrefour tinto botella 1 l.,1.2,1.0,L,1.0,zumo,carrefour
1309,2034,Cerveza Desperados sabor tequila. lima y cactus botella 33 cl,1.4,0.33,L,0.33,cerveza,carrefour
1310,2036,Appletiser 100% zumo de manzana con burbujas finas lata 25 cl.,0.73,0.25,L,0.25,zumo,carrefour
1311,2037,Vino Carrefour tinto Carrefour brik 1 l.,0.72,1.0,L,1.0,vino tinto,carrefour
1312,2038,Lote 101. Estuche con 3 botellas de vino tinto reserva Vina Albali D.O. Valdepenas 75 cl,8.99,1.0,ud,1.0,vino tinto,carrefour
1313,2039,Cerveza Mahou 5 Estrellas especial sin gluten botella 33 cl.,0.99,0.33,L,0.33,cerveza,carrefour
1314,2040,Whisky Ballantine's escoces 1 l.,16.89,1.0,L,1.0,whisky,carrefour
1315,2042,Cerveza Turia MÃÂ¤rzen de Valencia tostada botella 25 cl.,0.59,0.25,L,0.25,cerveza,carrefour
1316,2043,Vino D.O. Valdepenas tinto tempranillo Vina Lobon 75 cl.,1.2,1.0,ud,1.0,vino tinto,carrefour
1317,2045,Cerveza tostada Amstel clasica lata 33 cl. ,0.37,0.33,L,0.33,cerveza,carrefour
1318,2046,Cerveza Mahou Barrica Original botella 33 cl.,1.8,0.33,L,0.33,cerveza,carrefour
1319,2047,Cerveza Hoegaarden blanca de trigo botella 33 cl.,1.37,0.33,L,0.33,cerveza,carrefour
1320,2048,Bebida energetica Carrefour 25 cl.,0.39,0.25,L,0.25,bebida energetica,carrefour
1321,2049,Nectar de pina Don Simon Disfruta sin azucar anadido botella 1.5 l.,1.45,1.495,L,1.495,zumo,carrefour
1322,2051,Schweppes de limon botella 1 l.,1.89,1.0,L,1.0,refresco limon,carrefour
1323,2052,Vino tinto joven tempranillo Enrique ID.O. Ribera del Duero 75 cl.,2.59,1.0,ud,1.0,vino tinto,carrefour
1324,2053,Cerveza Cruzcampo Gran Reserva malta botella 33 cl.,1.0,0.33,L,0.33,cerveza,carrefour
1325,2055,Sidra ecologica Maeloc achampanada dulce botella 75 cl.,2.09,0.749,L,0.749,sidra,carrefour
1326,2056,Refresco de manzana Carrefour sin gas botella 1.5 l.,0.79,1.491,L,1.491,manzanas,carrefour
1327,2057,Coca Cola zero azucar pack 4 botellas 20 cl.,3.32,0.8,L,0.8,cocacola,carrefour
1328,2058,Monster Energy Green bebida energetica lata 50 cl.,1.08,0.5,L,0.5,bebida energetica,carrefour
1329,2059,Cerveza El ÃÂguila sin filtrar pack de 4 botellas de 33 cl.,3.56,1.319,L,1.319,cerveza,carrefour
1330,2060,Nestea te negro de mango-pina bajo en calorias botella 1.5 l.,1.23,1.5,L,1.5,nestea,carrefour
1331,2061,Licor de hierbas Puntemino 70 cl.,5.69,0.7,L,0.7,licor,carrefour
1332,2062,Zumo multifrutas Carrefour exprimido brik 1 l.,1.64,1.0,L,1.0,zumo,carrefour
1333,2063,Ron Barcelo anejo 1.75 l.,31.2,1.75,L,1.75,ron,carrefour
1334,2064,Nectar de melocoton Granini botella 1 l.,2.25,1.0,L,1.0,zumo,carrefour
1335,2065,Mosto Carrefour blanco botella 1 l. ,1.2,1.0,L,1.0,zumo,carrefour
1336,2066,Cerveza artesana Carrefour Sensation Sin Gluten botella 33 cl.,0.76,0.33,L,0.33,cerveza,carrefour
1337,2067,Refresco de limon Trina sin gas lata 33 cl.,0.55,0.329,L,0.329,refresco limon,carrefour
1338,2068,Cerveza Mahou Maestra Dunkel lager oscura botella 33 cl.,1.06,0.33,L,0.33,cerveza,carrefour
1339,2070,Nestea te negro con limon sin azucar desteinado botella 1.5 l.,1.79,1.504,L,1.504,nestea,carrefour
1340,2071,Vino D.O. Rueda blanco moralinos verdejo Pagos del Rey 75 cl.,2.8,1.0,ud,1.0,alino,carrefour
1341,2072,Tonica Fever Tree Premium Indian pack de 4 botellas de ,5.39,0.8,L,0.8,tonica,carrefour
1342,2075,Sidra De Nuestra Tierra D.O.P. Asturias natural 70 cl.,2.4,0.7,L,0.7,sidra,carrefour
1343,2076,Vino D.O. Ribera del Duero tinto Altos de Tamaron 75 cl.,3.35,1.0,ud,1.0,vino tinto,carrefour
1344,2077,Bebida de fruta arandanos y uva Granini sin azucares anadidos botella 1 l.,2.39,1.0,L,1.0,uvas,carrefour
1345,2078,Bebida de fruta naranja Granini sin azucar anadido botella 1 l.ÃÂ ,2.39,1.0,L,1.0,naranjas,carrefour
1346,2079,Vino Lambrusco rosado Amabile dell' Emilia Collezione Amore Bautista Marti 75 cl.,3.39,1.0,ud,1.0,vino rosado,carrefour
1347,2080,Cerveza artesana Carrefour Sensation Reserva botella 33 cl.,0.66,0.33,L,0.33,cerveza,carrefour
1348,2081,Cerveza Shandy Cruzcampo sabor limon pack 12 latas 33 cl.,8.08,3.961,L,3.961,cerveza,carrefour
1349,2083,Cerveza Carrefour Shandy con limon pack de 6 botellas de 25 cl.,1.76,1.504,L,1.504,cerveza,carrefour
1350,2084,Zumo de melocoton y uva ecologico Carrefour Bio brik 1 l.,2.15,1.0,L,1.0,zumo,carrefour
1351,2086,Schweppes de limon lata 25 cl.,0.74,0.25,L,0.25,refresco limon,carrefour
1352,2087,Cerveza San Miguel Manila botella 33 cl.,0.99,0.33,L,0.33,cerveza,carrefour
1353,2088,Zumo multifrutas Carrefour pack de 6 briks de 20 cl.,1.55,1.202,L,1.202,zumo,carrefour
1354,2089,Vino portugues rosado joven Mateus 75 cl.,3.49,1.0,ud,1.0,vino rosado,carrefour
1355,2091,Zumo de pina y uva Zumosol brik 1 l.,0.6,1.0,L,1.0,zumo,carrefour
1356,2093,Whisky Dewar's White Label escoces 70 cl.,12.35,0.7,L,0.7,whisky,carrefour
1357,2095,Zumo tropical Don Simon pack de 6 briks de 20 cl.,1.06,1.205,L,1.205,zumo,carrefour
1358,2096,Ron anejo Brugal 70 cl.,13.99,0.7,L,0.7,ron,carrefour
1359,2097,Vodka Absolut 1 l.,17.95,1.0,L,1.0,vodka,carrefour
1360,2099,Coca Cola zero azucar botella 1 l.,1.87,1.0,L,1.0,cocacola,carrefour
1361,2101,Agua mineral con gas Perrier natural lata 25 cl.,0.75,0.25,L,0.25,agua mineral,carrefour
1362,2103,Nectar de melocoton Juver sin azucar anadido brik 2 l.,2.55,2.008,L,2.008,zumo,carrefour
1363,2104,Cerveza Amstel 0.0 sin alcohol pura malta lata 33 cl.,0.61,0.33,L,0.33,cerveza,carrefour
1364,2105,Cava Castell del Llac brut 75 cl.,2.49,1.0,ud,1.0,cava,carrefour
1365,2106,Cerveza Budweiser Lager pack de 6 botellas de 25 cl.,3.59,1.502,L,1.502,cerveza,carrefour
1366,2107,Burn bebida energetica lata 50 cl.,0.99,0.5,L,0.5,bebida energetica,carrefour
1367,2108,Vino tinto roble tempranillo Enrique I D.O. Ribera de Duero 75 cl.,2.99,1.0,ud,1.0,vino tinto,carrefour
1368,2109,Mosto Greip blanco botella 1 l.,2.09,1.0,L,1.0,zumo,carrefour
1369,2111,Mosto Greip tinto botella 1 l.,2.09,1.0,L,1.0,zumo,carrefour
1370,2112,Zumo de naranja sin azucar anadido Juver-Disfruta pack de 6 brik de 20 cl.,2.49,1.203,L,1.203,zumo,carrefour
1371,2113,Licor limoncello Villa Massa 70 cl.,13.25,0.7,L,0.7,limoncello,carrefour
1372,2115,Anis La Castellana dulce 70 cl.,7.69,0.7,L,0.7,anis,carrefour
1373,2118,Bebida Isotonica Carrefour Blue botella 50 cl.,0.45,0.5,L,0.5,bebida isotonica,carrefour
1374,2119,Licor de manzana Loch Castle sin alcohol 70 cl.,2.05,0.7,L,0.7,licor,carrefour
1375,2120,Zumo de multivitaminas Don Simon 2 l.,1.06,2.0,L,2.0,zumo,carrefour
1376,2121,Zumo de 10 frutas y vitaminas sin azucar anadido Juver- Disfruta brik 2 l.,2.55,2.008,L,2.008,zumo,carrefour
1377,2123,Cerveza 1906 Red Vintage La Colorada lata 33 cl.,0.99,0.33,L,0.33,cerveza,carrefour
